2609,2025,,,9,8,,,864,9,9,3579,,,136.1,285.5,4.96,,903,10,335.2,64,33,31,21,40,,952,10,293.1,76,42,35,21,40,,680,10,319,68,37,30,17,39,,654,10,291,61,30,21,16,37,1204,,,,,,,,9.32,93.3,86.7,85.5,94.18,90.64,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test,Year,Location,Date,MaxDays,BpO,Team-1,Team-2,SeriesNo,MatchNo,SeriesMats,Margin,FO,Result,RpW,BpW,RpO,I1-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,I2-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,I3-Team,Score,Wkts,Overs,Extras,Byes,Leg Byes,Wides,No Balls,I4-Team,Score,Wkts,Overs,Extras,Byes,LegByes,Wides,NoBalls,Grd-Id,City,Ground,Result,Series,Match,Toss,MOM,PQI_Base,PQI_Match,PQI_Inns12,PQI_Inns34,TPP-1,TPP-2,TQI
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,1973,England,26-Jul-73,5,6,England,West Indies,186,1,3,2158, ,West Indies,29.5,65.3,2.71,West Indies,415,10,145,13,1,2,0,10,England,257,10,98.1,22,2,7,2,11,West Indies,255,10,87.1,21,2,13,0,6,England,255,10,105.1,11,0,5,1,5,104,Oval,"Kennington Oval, London",West Indies won by 158 runs,"The Wisden Trophy, 1973",1st Test,West Indies,,2.78,46.3,51.8,39.7,64.02,35.98,6
726,1973,England,9-Aug-73,5,6,England,West Indies,186,2,3,0, ,Drawn,34.9,89.4,2.34,West Indies,327,10,149.3,6,0,2,1,3,England,305,10,156.4,20,4,1,0,15,West Indies,302,10,103.4,14,0,10,0,4,England,182,2,67,10,8,0,0,2,102,Birmingham,"Edgbaston, Birmingham",Match drawn,"The Wisden Trophy, 1973",2nd Test,West Indies,,3.22,52.3,51.7,53.3,39.72,49.28,4
727,1973,England,23-Aug-73,5,6,England,West Indies,186,3,3,3226,FO,West Indies,38.5,65.8,3.51,West Indies,652,8,168.4,24,1,14,1,8,England,233,10,73,30,6,4,3,17,England,193,10,65.3,24,9,0,1,14,West Indies,0,0,0,0,0,0,0,0,101,Lord's,"Lord's, London",West Indies won by an innings and 226 runs,"The Wisden Trophy, 1973",3rd Test,West Indies,,3.33,53.3,53.3,0,81.99,18.01,6
728,1973,Australia,29-Dec-73,5,8,Australia,New Zealand,187,1,3,3025,FO,Australia,32.1,75.2,2.56,Australia,462,8,135.3,6,0,4,1,1,New Zealand,237,10,106.3,15,8,5,0,2,New Zealand,200,10,109,17,8,9,0,0,Australia,0,0,0,0,0,0,0,0,1,Melbourne,Melbourne Cricket Ground,Australia won by an innings and 25 runs,"New Zealand in Australia, 1973-74",1st Test,Australia,,3.22,52.3,52.3,0,75.93,24.07,6
729,1974,Australia,5-Jan-74,5,8,Australia,New Zealand,187,2,3,0, ,Drawn,26.1,55.5,2.82,New Zealand,312,10,115.4,6,0,2,0,4,Australia,162,10,59.2,8,0,5,0,3,New Zealand,305,9,100.2,16,4,11,1,0,Australia,30,2,11.1,0,0,0,0,0,2,Sydney,Sydney Cricket Ground,Match drawn,"New Zealand in Australia, 1973-74",2nd Test,Australia,,2.62,43.8,38.7,52.7,54.57,26.63,4
730,1974,Australia,26-Jan-74,5,8,Australia,New Zealand,187,3,3,3057,FO,Australia,29.9,79.4,2.26,Australia,477,10,160.5,18,3,6,0,9,New Zealand,218,10,116.3,11,4,4,0,3,New Zealand,202,10,119.3,12,2,8,0,2,Australia,0,0,0,0,0,0,0,0,5,Adelaide,Adelaide Oval,Australia won by an innings and 57 runs,"New Zealand in Australia, 1973-74",3rd Test,Australia,,3.06,50.6,50.6,0,77.12,22.88,6
731,1974,West Indies,2-Feb-74,5,6,West Indies,England,188,1,5,1007, ,West Indies,31.7,69.4,2.74,England,131,10,55,21,1,8,0,12,West Indies,392,10,122.4,25,3,6,0,16,England,392,10,166.2,20,5,5,0,10,West Indies,132,3,37.5,2,0,1,0,1,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",West Indies won by 7 wickets,"The Wisden Trophy, 1973-74",1st Test,West Indies,,2.8,46.8,40.4,53.7,35.44,64.56,6
732,1974,West Indies,16-Feb-74,5,6,West Indies,England,188,2,5,0, ,Drawn,48.9,114.9,2.55,England,353,10,157,19,0,7,0,12,West Indies,583,9,196,45,16,18,0,11,England,432,9,183,41,10,11,1,19,West Indies,0,0,0,0,0,0,0,0,303,Kingston,"Sabina Park, Kingston, Jamaica",Match drawn,"The Wisden Trophy, 1973-74",2nd Test,England,,4.48,64.8,64.8,0,30.13,43.79,5
733,1974,New Zealand,1-Mar-74,5,8,New Zealand,Australia,189,1,3,0, ,Drawn,60.6,125.2,2.91,Australia,511,6,140.5,20,1,4,0,15,New Zealand,484,10,225.2,26,10,5,0,11,Australia,460,8,134.4,25,4,4,1,16,New Zealand,0,0,0,0,0,0,0,0,401,Wellington,"Basin Reserve, Wellington",Match drawn,"Australia in New Zealand, 1973-74",1st Test,Australia,,5.48,73.6,71,0,37.24,35.31,3
734,1974,West Indies,6-Mar-74,5,6,West Indies,England,188,3,5,0, ,Drawn,50.7,102.0,2.98,England,395,10,144.4,33,0,5,0,28,West Indies,596,8,154,46,3,8,0,35,England,277,7,126.3,28,7,5,0,16,West Indies,0,0,0,0,0,0,0,0,301,Bridgetown,"Kensington Oval, Bridgetown, Barbados",Match drawn,"The Wisden Trophy, 1973-74",3rd Test,West Indies,,4.41,64.2,63.9,0,23.3,67.82,3
735,1974,New Zealand,8-Mar-74,5,8,New Zealand,Australia,189,2,3,1005, ,New Zealand,27.6,64.7,2.56,Australia,223,10,77.4,19,1,6,0,12,New Zealand,255,10,98.2,23,4,8,0,11,Australia,259,10,90,28,16,4,0,8,New Zealand,230,5,111.4,23,4,14,0,5,404,Christchurch,"Lancaster Park, Christchurch",New Zealand won by 5 wickets,"Australia in New Zealand, 1973-74",2nd Test,New Zealand,,2.77,46.2,39.9,52.6,42.23,57.77,7
736,1974,New Zealand,22-Mar-74,5,8,New Zealand,Australia,189,3,3,2297, ,Australia,20.9,41.8,3.00,Australia,221,10,61.4,7,4,1,0,2,New Zealand,112,10,40.2,15,4,1,0,10,Australia,346,10,106,15,4,4,1,6,New Zealand,158,10,70.4,8,3,2,0,3,403,Auckland,"Eden Park, Auckland",Australia won by 297 runs,"Australia in New Zealand, 1973-74",3rd Test,New Zealand,,2.01,33.6,26.7,40.6,78.15,21.85,6
737,1974,West Indies,22-Mar-74,5,6,West Indies,England,188,4,5,0, ,Drawn,46.1,110.8,2.50,England,448,10,171.4,22,1,13,0,8,West Indies,198,4,86.5,15,6,4,0,5,England,0,0,0,0,0,0,0,0,West Indies,0,0,0,0,0,0,0,0,304,Georgetown,"Bourda, Georgetown, Guyana",Match drawn,"The Wisden Trophy, 1973-74",4th Test,England,,4.13,61.4,61.4,0,20.45,17.48,2
738,1974,West Indies,30-Mar-74,6,6,West Indies,England,188,5,5,2026, ,England,25.9,73.6,2.11,England,267,10,135.3,11,2,3,0,6,West Indies,305,10,117.1,18,11,4,0,3,England,263,10,149.2,15,0,4,0,11,West Indies,199,10,88.3,13,9,2,0,2,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",England won by 26 runs,"The Wisden Trophy, 1973-74",5th Test,England,,2.46,41.1,44.5,37.6,53.73,46.27,8
739,1974,England,6-Jun-74,5,6,England,India,190,1,3,2113, ,England,30.3,71.8,2.53,England,328,9,143.3,10,1,7,1,1,India,246,10,84,11,3,3,0,5,England,213,3,70,6,4,2,0,0,India,182,10,85.1,10,1,2,0,7,106,Manchester,"Old Trafford, Manchester",England won by 113 runs,"India in England, 1974",1st Test,England,,2.94,49.1,49.6,48.4,63.46,36.54,6
740,1974,England,20-Jun-74,5,6,England,India,190,2,3,3285,FO,England,32.4,60.3,3.23,England,629,10,182.5,16,8,4,2,2,India,302,10,101.5,23,4,7,0,12,India,42,10,17,0,0,0,0,0,England,0,0,0,0,0,0,0,0,101,Lord's,"Lord's, London",England won by an innings and 285 runs,"India in England, 1974",2nd Test,England,,3.08,50.8,50.8,0,84.76,15.24,6
741,1974,England,4-Jul-74,5,6,England,India,190,3,3,3078, ,England,38.2,72.8,3.15,India,165,10,59.2,10,1,1,0,8,England,459,2,140,15,4,5,1,5,India,216,10,67.4,8,0,3,0,5,England,0,0,0,0,0,0,0,0,102,Birmingham,"Edgbaston, Birmingham",England won by an innings and 78 runs,"India in England, 1974",3rd Test,India,,3.33,53.4,53.4,0,21.9,78.1,6
742,1974,England,25-Jul-74,5,6,England,Pakistan,191,1,3,0, ,Drawn,24.6,58.2,2.54,Pakistan,285,10,101.5,22,0,5,2,15,England,183,10,72,10,1,3,4,2,Pakistan,179,10,68.1,27,0,14,1,12,England,238,6,107,13,4,3,1,5,103,Leeds,"Headingley, Leeds",Match drawn,"Pakistan in England, 1974",1st Test,Pakistan,,2.42,40.4,38.7,42.7,47.14,48.96,6
743,1974,England,8-Aug-74,5,6,England,Pakistan,191,2,3,0, ,Drawn,22.5,53.3,2.53,Pakistan,130,9,44.5,2,0,0,0,2,England,270,10,105,16,0,14,1,1,Pakistan,226,10,97.5,15,0,8,0,7,England,27,0,10,1,0,0,0,1,101,Lord's,"Lord's, London",Match drawn,"Pakistan in England, 1974",2nd Test,Pakistan,,2.18,36.4,36.4,0,31.01,51.74,3
744,1974,England,22-Aug-74,5,6,England,Pakistan,191,3,3,0, ,Drawn,59.0,120.3,2.94,Pakistan,600,7,165.3,38,6,18,0,14,England,545,10,225.4,41,8,13,0,20,Pakistan,94,4,30,9,5,0,0,4,England,0,0,0,0,0,0,0,0,104,Oval,"Kennington Oval, London",Match drawn,"Pakistan in England, 1974",3rd Test,Pakistan,,5.22,71.7,69.3,0,28.72,34.21,3
745,1974,India,22-Nov-74,5,6,India,West Indies,192,1,5,2267, ,West Indies,28.4,50.8,3.35,West Indies,289,10,95.2,7,5,1,0,1,India,260,10,83.5,33,4,8,4,17,West Indies,356,6,83,19,0,15,0,4,India,118,10,42.5,21,1,5,0,15,503,Bangalore,"M.Chinnaswamy Stadium, Bangalore",West Indies won by 267 runs,"West Indies in India, 1974-75",1st Test,India,,2.6,43.4,42.6,44.3,76.04,23.96,6
746,1974,Australia,29-Nov-74,5,8,Australia,England,193,1,6,2166, ,Australia,29.4,72.0,2.45,Australia,309,10,123.3,12,0,4,0,8,England,265,10,107.3,18,5,2,3,8,Australia,288,5,113.2,15,1,7,1,6,England,166,10,75.3,18,8,3,2,5,3,Brisbane,"Woolloongabba, Brisbane",Australia won by 166 runs,"The Ashes, 1974-75",1st Test,Australia,,2.95,49.2,49.2,49.4,67.88,32.12,6
747,1974,India,11-Dec-74,5,6,India,West Indies,192,2,5,3017, ,West Indies,32.3,64.9,2.99,India,220,10,86.3,20,1,3,0,16,West Indies,493,10,141,3,2,1,0,0,India,256,10,96.5,21,5,8,1,7,West Indies,0,0,0,0,0,0,0,0,512,Delhi,"Feroz Shah Kotla, Delhi",West Indies won by an innings and 17 runs,"West Indies in India, 1974-75",2nd Test,India,,3.05,50.5,50.5,0,24.42,75.58,6
748,1974,Australia,13-Dec-74,5,8,Australia,England,193,2,6,1009, ,Australia,32.4,69.5,2.80,England,208,10,87.1,8,0,0,3,5,Australia,481,10,145,23,7,14,0,2,England,293,10,121.3,16,0,4,1,11,Australia,23,1,5.1,0,0,0,0,0,4,WACA-Perth,"W.A.C.A. Ground, Perth",Australia won by 9 wickets,"The Ashes, 1974-75",2nd Test,Australia,,3.24,52.4,53.7,50.2,28.16,71.84,6
749,1974,Australia,26-Dec-74,5,8,Australia,England,193,3,6,0, ,Drawn,25.4,69.5,2.19,England,242,10,118,12,0,2,1,9,Australia,241,10,123.3,4,2,2,0,0,England,244,10,92,13,2,9,2,0,Australia,238,8,106.4,19,6,9,0,4,1,Melbourne,Melbourne Cricket Ground,Match drawn,"The Ashes, 1974-75",3rd Test,Australia,,2.65,44.3,44.6,44,47.85,51.33,7
750,1974,India,27-Dec-74,5,6,India,West Indies,192,3,5,2085, ,India,25.3,58.4,2.60,India,233,10,80.3,7,0,1,0,6,West Indies,240,10,81.1,21,6,11,0,4,India,316,10,143.2,33,3,13,0,17,West Indies,224,10,84.2,23,8,10,0,5,501,Kolkata,"Eden Gardens, Calcutta",India won by 85 runs,"West Indies in India, 1974-75",3rd Test,India,,2.49,41.5,37.6,45.4,59.67,40.33,7
751,1975,Australia,4-Jan-75,5,8,Australia,England,193,4,6,2171, ,Australia,35.8,74.4,2.89,Australia,405,10,131.5,16,0,4,1,11,England,295,10,97.3,23,15,7,1,0,Australia,289,4,85.5,6,0,2,1,3,England,228,10,106.1,21,13,3,0,5,2,Sydney,Sydney Cricket Ground,Australia won by 171 runs,"The Ashes, 1974-75",4th Test,Australia,,3.38,53.8,53.2,54.8,65.4,34.6,6
752,1975,India,11-Jan-75,5,6,India,West Indies,192,4,5,2100, ,India,19.8,43.5,2.73,India,190,10,58.5,16,1,6,0,9,West Indies,192,10,59.2,17,7,10,0,0,India,256,10,104.4,23,12,3,0,8,West Indies,154,10,67,15,14,1,0,0,502,Chennai-Chepauk,"M.A.Chidambaram Stadium, Chepauk, Chennai",India won by 100 runs,"West Indies in India, 1974-75",4th Test,India,,1.93,32.2,29.9,34.5,64.05,35.95,6
753,1975,India,23-Jan-75,6,6,India,West Indies,192,5,5,2201, ,West Indies,48.9,95.0,3.08,West Indies,604,6,161,25,12,10,0,3,India,406,10,181.1,32,16,9,1,6,West Indies,205,3,40,4,0,4,0,0,India,202,10,77.1,13,0,3,0,10,504,Wankhede,"Wankhede Stadium, Mumbai",West Indies won by 201 runs,"West Indies in India, 1974-75",5th Test,West Indies,,4.16,61.6,70.5,42.7,67.2,32.8,6
754,1975,Australia,25-Jan-75,5,8,Australia,England,193,5,6,2163, ,Australia,28.3,58.5,2.90,Australia,304,10,91,13,4,4,0,5,England,172,10,62.1,5,0,2,0,3,Australia,272,5,88,10,0,4,0,6,England,241,10,100,7,3,3,0,1,5,Adelaide,Adelaide Oval,Australia won by 163 runs,"The Ashes, 1974-75",5th Test,England,,2.65,44.2,37.8,51.5,65.58,34.42,6
755,1975,Australia,8-Feb-75,5,8,Australia,England,193,6,6,3004, ,England,35.1,78.7,2.68,Australia,152,10,49.1,5,2,1,0,2,England,529,10,201.4,7,4,2,0,1,Australia,373,10,142.3,23,9,5,4,5,England,0,0,0,0,0,0,0,0,1,Melbourne,Melbourne Cricket Ground,England won by an innings and 4 runs,"The Ashes, 1974-75",6th Test,Australia,,3.38,53.9,53.9,0,24.87,75.13,6
756,1975,Pakistan,15-Feb-75,5,8,Pakistan,West Indies,194,1,2,0, ,Drawn,33.7,73.5,2.75,Pakistan,199,10,79.2,20,1,3,0,16,West Indies,214,10,82.1,14,6,5,0,3,Pakistan,373,7,126.2,32,4,5,0,23,West Indies,258,4,92,11,1,4,0,6,601,Lahore,"Gaddafi Stadium, Lahore",Match drawn,"West Indies in Pakistan, 1974-75",1st Test,West Indies,,3.03,50.3,33.6,64.9,46.55,46.41,5
757,1975,New Zealand,20-Feb-75,5,8,New Zealand,England,195,1,2,3083,FO,England,42.4,92.2,2.76,England,593,6,204,24,2,14,0,8,New Zealand,326,10,118.4,29,5,4,0,20,New Zealand,184,10,76.5,18,0,6,0,12,England,0,0,0,0,0,0,0,0,403,Auckland,"Eden Park, Auckland",England won by an innings and 83 runs,"England in New Zealand, 1974-75",1st Test,England,,4.08,60.9,60.9,0,77.51,22.49,6
758,1975,New Zealand,28-Feb-75,5,8,New Zealand,England,195,2,2,0, ,Drawn,51.2,115.1,2.67,New Zealand,342,10,119.3,26,3,9,1,13,England,272,2,110.4,5,0,3,0,2,New Zealand,0,0,0,0,0,0,0,0,England,0,0,0,0,0,0,0,0,404,Christchurch,"Lancaster Park, Christchurch",Match drawn,"England in New Zealand, 1974-75",2nd Test,England,,4.81,68.1,67.7,0,20.69,24.2,2
759,1975,Pakistan,1-Mar-75,5,8,Pakistan,West Indies,194,2,2,0, ,Drawn,41.3,84.9,2.92,Pakistan,406,8,125.2,49,1,16,0,32,West Indies,493,10,137.3,21,1,2,0,18,Pakistan,256,10,132.1,26,6,6,0,14,West Indies,1,0,1.2,1,0,0,0,1,602,Karachi,"National Stadium, Karachi",Match drawn,"West Indies in Pakistan, 1974-75",2nd Test,Pakistan,,3.67,56.7,56.7,0,30.15,45,3
760,1975,England,10-Jul-75,5,6,England,Australia,196,1,4,3085,FO,Australia,21.1,48.4,2.62,Australia,359,10,121,18,1,8,0,9,England,101,10,45.3,9,0,3,5,1,England,173,10,75.2,9,0,5,2,2,Australia,0,0,0,0,0,0,0,0,102,Birmingham,"Edgbaston, Birmingham",Australia won by an innings and 85 runs,"The Ashes, 1975",1st Test,England,,2.19,36.7,36.7,0,79.48,20.52,6
761,1975,England,31-Jul-75,5,6,England,Australia,196,2,4,0, ,Drawn,44.9,84.4,3.19,England,315,10,87.4,31,3,1,4,23,Australia,268,10,77.4,11,0,5,0,6,England,436,7,147.4,29,0,18,2,9,Australia,329,3,109,18,4,0,0,14,101,Lord's,"Lord's, London",Match drawn,"The Ashes, 1975",2nd Test,England,,4,60,44.5,74.5,44.81,47.18,4
762,1975,England,14-Aug-75,5,6,England,Australia,196,3,4,0, ,Drawn,28.3,62.8,2.71,England,288,10,101.2,39,4,15,11,9,Australia,135,10,76.5,9,0,5,1,3,England,291,10,94,18,5,2,2,9,Australia,220,3,73,14,4,8,0,2,103,Leeds,"Headingley, Leeds",Match drawn,"The Ashes, 1975",3rd Test,England,,2.84,47.5,38.3,56.4,46.32,41.04,4
763,1975,England,28-Aug-75,6,6,England,Australia,196,4,4,0,FO,Drawn,42.0,97.0,2.60,Australia,532,9,181,24,0,5,2,17,England,191,10,69.1,18,0,3,3,12,England,538,10,233.5,39,2,15,5,17,Australia,40,2,17.1,1,0,1,0,0,104,Oval,"Kennington Oval, London",Match drawn,"The Ashes, 1975",4th Test,Australia,,4.26,62.7,56.7,71.9,45.23,35.97,4
764,1975,Australia,28-Nov-75,5,8,Australia,West Indies,197,1,6,1008, ,Australia,36.5,71.6,3.06,West Indies,214,10,50.1,3,0,1,0,2,Australia,366,10,141.2,9,0,5,0,4,West Indies,370,10,115.2,38,4,15,5,14,Australia,219,2,75,8,5,2,0,1,3,Brisbane,"Woolloongabba, Brisbane",Australia won by 8 wickets,"The Frank Worrell Trophy, 1975-76",1st Test,West Indies,GS Chappell,3.41,54.1,46.6,63.8,32.47,67.53,6
765,1975,Australia,12-Dec-75,5,8,Australia,West Indies,197,2,6,3087, ,West Indies,36.1,55.0,3.94,Australia,329,10,93.1,23,12,5,0,6,West Indies,585,10,127.2,29,2,16,0,11,Australia,169,10,54.3,17,13,2,0,2,West Indies,0,0,0,0,0,0,0,0,4,WACA-Perth,"W.A.C.A. Ground, Perth",West Indies won by an innings and 87 runs,"The Frank Worrell Trophy, 1975-76",2nd Test,Australia,RC Fredericks,3.29,53,53,0,22.32,77.68,6
766,1975,Australia,26-Dec-75,5,8,Australia,West Indies,197,3,6,1008, ,Australia,33.6,60.9,3.31,West Indies,224,10,62.4,27,0,4,1,22,Australia,485,10,157.5,33,5,6,0,22,West Indies,312,10,92.2,26,8,4,0,14,Australia,55,2,11.5,4,0,1,0,3,1,Melbourne,Melbourne Cricket Ground,Australia won by 8 wickets,"The Frank Worrell Trophy, 1975-76",3rd Test,Australia,JR Thomson,3,50,51.8,44.9,31.53,68.47,6
767,1976,Australia,3-Jan-76,5,8,Australia,West Indies,197,4,6,1007, ,Australia,29.4,55.4,3.18,West Indies,355,10,107,31,5,14,9,3,Australia,405,10,121,18,3,8,2,5,West Indies,128,10,52.3,0,0,0,0,0,Australia,82,3,24.1,8,0,4,4,0,2,Sydney,Sydney Cricket Ground,Australia won by 7 wickets,"The Frank Worrell Trophy, 1975-76",4th Test,Australia,GS Chappell,2.73,45.6,55,26.7,35.14,64.86,6
768,1976,Australia,23-Jan-76,5,8,Australia,West Indies,197,5,6,2190, ,Australia,36.1,59.1,3.67,Australia,418,10,117.2,13,1,9,1,2,West Indies,274,10,56.2,14,0,1,0,13,Australia,345,7,106.1,18,0,7,0,11,West Indies,299,10,84.4,9,1,2,1,5,5,Adelaide,Adelaide Oval,Australia won by 190 runs,"The Frank Worrell Trophy, 1975-76",5th Test,Australia,KD Boyce,3.21,52.1,50.6,53.9,64.45,35.55,6
769,1976,New Zealand,24-Jan-76,5,8,New Zealand,India,198,1,3,1008, ,India,30.2,73.3,2.47,New Zealand,266,10,116,19,5,12,0,2,India,414,10,162.3,26,13,9,0,4,New Zealand,215,10,93.4,14,4,8,0,2,India,71,2,19,10,7,0,0,3,403,Auckland,"Eden Park, Auckland",India won by 8 wickets,"India in New Zealand, 1975-76",1st Test,New Zealand,,3.11,51.1,54.9,41.3,31.68,68.32,6
770,1976,Australia,31-Jan-76,5,8,Australia,West Indies,197,6,6,2165, ,Australia,34.5,61.4,3.37,Australia,351,10,120.2,22,4,11,0,7,West Indies,160,10,40.3,12,0,5,1,6,Australia,300,3,104,15,5,9,0,1,West Indies,326,10,72.5,19,6,10,0,3,1,Melbourne,Melbourne Cricket Ground,Australia won by 165 runs,"The Frank Worrell Trophy, 1975-76",6th Test,Australia,IR Redpath,2.98,49.7,39.1,59.1,63.24,36.76,6
771,1976,New Zealand,5-Feb-76,5,8,New Zealand,India,198,2,3,0, ,Drawn,35.7,83.7,2.56,India,270,10,81,20,6,4,0,10,New Zealand,403,10,176.1,25,8,14,0,3,India,255,6,105.2,12,2,3,1,6,New Zealand,0,0,0,0,0,0,0,0,404,Christchurch,"Lancaster Park, Christchurch",Match drawn,"India in New Zealand, 1975-76",2nd Test,India,,3.53,55.4,55.4,0,29.34,39.34,3
772,1976,New Zealand,13-Feb-76,5,8,New Zealand,India,198,3,3,3033, ,New Zealand,21.2,57.1,2.22,India,220,10,98.3,11,0,8,0,3,New Zealand,334,10,151.5,19,0,15,0,4,India,81,10,35.1,9,5,2,0,2,New Zealand,0,0,0,0,0,0,0,0,401,Wellington,"Basin Reserve, Wellington",New Zealand won by an innings and 33 runs,"India in New Zealand, 1975-76",3rd Test,India,,2.38,39.7,39.7,0,23.27,76.73,6
773,1976,West Indies,10-Mar-76,5,6,West Indies,India,199,1,4,3097, ,West Indies,30.3,55.0,3.30,India,177,10,54.1,24,2,7,0,15,West Indies,488,9,138.5,18,7,7,0,4,India,214,10,73,23,7,3,0,13,West Indies,0,0,0,0,0,0,0,0,301,Bridgetown,"Kensington Oval, Bridgetown, Barbados",West Indies won by an innings and 97 runs,"India in West Indies, 1975-76",1st Test,India,,2.82,47.1,47.1,0,21.32,78.68,6
774,1976,West Indies,24-Mar-76,5,6,West Indies,India,199,2,4,0, ,Drawn,37.3,98.3,2.28,West Indies,241,10,97,2,0,1,0,1,India,402,5,156,37,11,10,0,16,West Indies,215,8,124,30,14,15,0,1,India,0,0,0,0,0,0,0,0,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",Match drawn,"India in West Indies, 1975-76",2nd Test,India,,3.44,54.4,54.4,0,23.83,69.65,3
775,1976,West Indies,7-Apr-76,5,6,West Indies,India,199,3,4,1006, ,India,42.1,92.7,2.73,West Indies,359,10,109.2,9,0,7,0,2,India,228,10,102.4,21,11,6,4,0,West Indies,271,6,104.3,9,1,7,0,1,India,406,4,147,29,8,12,1,8,302,Port of Spain,"Queen's Park Oval, Port of Spain, Trinidad",India won by 6 wickets,"India in West Indies, 1975-76",3rd Test,West Indies,,3.65,56.5,45.9,67.4,39.84,60.16,6
776,1976,West Indies,21-Apr-76,5,6,West Indies,India,199,4,4,1010, ,West Indies,31.0,63.0,2.96,India,306,6,104.2,45,6,6,12,21,West Indies,391,10,140.3,5,1,2,0,2,India,97,10,26.2,6,0,0,0,6,West Indies,13,0,1.5,1,0,0,0,1,303,Kingston,"Sabina Park, Kingston, Jamaica",West Indies won by 10 wickets,"India in West Indies, 1975-76",4th Test,West Indies,,2.95,49.3,49.3,0,25.1,74.9,6
777,1976,England,3-Jun-76,5,6,England,West Indies,200,1,5,0, ,Drawn,42.9,89.4,2.88,West Indies,494,10,153.3,21,0,12,1,8,England,332,10,134.4,38,5,1,3,29,West Indies,176,5,36,12,0,6,2,4,England,156,2,78,21,9,0,2,10,105,Nottingham,"Trent Bridge, Nottingham",Match drawn,"The Wisden Trophy, 1976",1st Test,West Indies,,3.85,58.5,59.8,56.9,44.24,42.27,4
778,1976,England,17-Jun-76,5,6,England,West Indies,200,2,5,0, ,Drawn,25.8,56.3,2.75,England,250,10,95.4,26,7,5,5,9,West Indies,182,10,50.4,4,2,0,0,2,England,254,10,104.5,24,7,7,0,10,West Indies,241,6,86.3,6,3,2,0,1,101,Lord's,"Lord's, London",Match drawn,"The Wisden Trophy, 1976",2nd Test,England,,2.51,42,35,50.3,47.77,45.9,6
779,1976,England,8-Jul-76,5,6,England,West Indies,200,3,5,2425, ,West Indies,23.4,48.1,2.92,West Indies,211,10,70,11,0,8,0,3,England,71,10,32.5,19,8,0,0,11,West Indies,411,5,114,41,5,30,1,5,England,126,10,63.5,25,4,1,0,20,106,Manchester,"Old Trafford, Manchester",West Indies won by 425 runs,"The Wisden Trophy, 1976",3rd Test,West Indies,,2.25,37.5,23.8,52.9,86.58,13.42,6
780,1976,England,22-Jul-76,5,6,England,West Indies,200,4,5,2055, ,West Indies,30.9,49.5,3.75,West Indies,450,10,88.4,33,1,15,2,15,England,387,10,133.3,34,2,7,2,23,West Indies,196,10,51.3,23,4,6,1,12,England,204,10,56,32,12,5,7,8,103,Leeds,"Headingley, Leeds",West Indies won by 55 runs,"The Wisden Trophy, 1976",4th Test,West Indies,,2.95,49.2,59.5,32.6,56.79,43.21,7
781,1976,England,12-Aug-76,5,6,England,West Indies,200,5,5,2231, ,West Indies,53.8,90.7,3.56,West Indies,687,8,182.5,27,1,17,0,9,England,435,10,129.5,40,8,11,0,21,West Indies,182,0,32,11,4,1,1,5,England,203,10,78.4,26,15,3,8,0,104,Oval,"Kennington Oval, London",West Indies won by 231 runs,"The Wisden Trophy, 1976",5th Test,West Indies,,4.67,66.8,71,52.2,68.42,31.58,6
782,1976,Pakistan,9-Oct-76,5,8,Pakistan,New Zealand,201,1,3,1006,FO,Pakistan,30.6,56.8,3.23,Pakistan,417,10,107.3,6,1,2,0,3,New Zealand,157,10,66,16,1,4,0,11,New Zealand,360,10,123.2,26,4,11,0,11,Pakistan,105,4,25.1,0,0,0,0,0,601,Lahore,"Gaddafi Stadium, Lahore",Pakistan won by 6 wickets,"New Zealand in Pakistan, 1976-77",1st Test,Pakistan,,2.77,46.3,43.1,50.6,61.49,38.51,6
783,1976,Pakistan,23-Oct-76,5,8,Pakistan,New Zealand,201,2,3,1010,FO,Pakistan,33.9,80.9,2.52,Pakistan,473,8,170.4,22,17,3,0,2,New Zealand,219,10,98.3,27,13,8,0,6,New Zealand,254,10,107.2,22,15,2,0,5,Pakistan,4,0,0.5,0,0,0,0,0,613,Hyderabad Snd,"Niaz Stadium, Hyderabad, Sind",Pakistan won by 10 wickets,"New Zealand in Pakistan, 1976-77",2nd Test,Pakistan,,3.31,53.2,53.2,0,74.99,25.01,6
